age,annual_income,monthly_expenses,employment_status,contract_type,existing_debt,requested_amount,term_months,credit_score,num_dependents,has_property,previous_defaults,debt_to_income_ratio,loan_to_income_ratio,loan_approved,max_loan_amount
49,36679.81,1490.5,employed,freelance,10300.03,91712.95,60,587,2,1,0,0.5438,2.5004,0,1076.99
31,40018.33,1871.81,employed,permanent,15285.84,126199.98,48,432,4,1,0,0.6377,3.1536,0,1280.63
54,39236.47,1589.4,employed,contract,11369.5,201284.81,48,745,2,0,0,0.5441,5.13,0,4469.69
30,62844.32,2826.61,self_employed,temporary,17466.14,326378.86,36,701,4,1,1,0.5953,5.1935,0,10689.13
65,80187.36,2941.85,employed,permanent,22266.55,413141.48,84,334,3,0,0,0.4958,5.1522,0,1533.43
69,10128.68,231.38,unemployed,contract,3577.32,38334.36,24,643,5,1,0,0.3448,3.7847,0,169.0
40,28950.53,687.97,part_time,permanent,3430.48,90419.96,48,783,1,1,0,0.3089,3.1233,1,35850.25
40,32628.2,1207.34,part_time,freelance,3916.59,72185.3,60,820,2,1,2,0.468,2.2124,0,4739.4
24,52757.3,1603.52,employed,contract,15641.78,27353.85,36,687,0,1,1,0.424,0.5185,1,24057.33
67,21261.72,579.73,retired,permanent,1945.07,100029.35,60,844,4,1,0,0.3455,4.7047,1,24834.11
39,697.84,24.03,unemployed,permanent,254.58,1412.07,36,310,1,1,0,0.4862,2.0235,0,62.45
56,81867.3,3297.03,employed,permanent,17512.45,189377.77,12,437,4,1,0,0.5261,2.3132,0,2865.75
22,94391.45,3026.4,self_employed,permanent,11331.69,485091.51,48,430,0,0,0,0.4088,5.1391,0,4197.9
63,43848.77,1939.91,retired,permanent,13612.41,34525.7,84,698,1,1,1,0.593,0.7874,1,9208.24
52,53682.2,2274.71,employed,permanent,6706.42,300722.95,12,550,0,1,0,0.5335,5.6019,1,4831.4
28,55894.79,2362.58,employed,temporary,21536.9,28366.08,48,665,1,1,0,0.5843,0.5075,1,16768.44
28,87696.24,4346.93,employed,permanent,34481.78,496836.92,84,720,0,0,0,0.6735,5.6654,1,30693.68
23,31061.45,914.58,self_employed,contract,8284.66,93220.74,84,723,1,1,0,0.4067,3.0012,1,21909.13
54,77555.25,3074.12,employed,contract,3525.16,82338.43,84,461,2,1,0,0.4847,1.0617,1,6979.97
36,19121.57,875.48,part_time,permanent,2013.19,80461.42,60,394,3,0,1,0.5705,4.2079,0,409.13
53,28710.19,1083.41,self_employed,contract,5919.09,155816.24,60,461,0,0,0,0.4941,5.4272,0,512.76
43,95544.16,4190.61,self_employed,permanent,32540.33,277976.23,24,660,2,0,2,0.5944,2.9094,0,5842.26
51,53200.15,1751.43,employed,permanent,3934.4,228891.97,60,528,0,1,2,0.4098,4.3025,0,2789.72
20,93604.01,3562.19,self_employed,temporary,3909.03,500000.0,36,415,4,0,1,0.465,5.3417,0,1382.76
27,73920.99,1660.04,employed,permanent,2202.18,134821.13,24,520,1,1,0,0.2754,1.8239,1,29884.78
64,64413.28,3193.93,employed,temporary,13062.18,322869.76,36,762,0,0,0,0.6356,5.0125,1,28985.98
42,98850.45,4365.95,self_employed,freelance,34981.24,209938.99,24,614,1,1,0,0.6008,2.1238,1,16013.77
66,66957.11,3091.65,employed,freelance,1134.5,190483.39,36,629,1,1,0,0.5575,2.8449,1,12052.28
59,52230.5,2145.82,self_employed,temporary,4435.86,107057.5,24,585,2,1,3,0.51,2.0497,0,1229.28
31,75376.34,1979.37,employed,contract,20902.07,222591.2,48,481,5,1,0,0.3706,2.9531,1,17556.66
31,67402.69,1465.22,employed,permanent,22266.17,35587.92,84,755,0,0,0,0.3269,0.528,1,105006.65
65,35700.0,1644.07,employed,permanent,11529.67,77430.22,48,574,0,0,0,0.6172,2.1689,0,282.21
66,32737.82,1060.48,part_time,contract,10280.57,96547.67,24,336,2,1,0,0.4515,2.9491,0,286.5
34,76836.14,2192.09,self_employed,permanent,3989.33,305601.99,12,742,3,1,0,0.3527,3.9773,1,85563.8
60,107519.59,4001.39,self_employed,permanent,17084.33,430668.39,120,335,2,1,0,0.4784,4.0055,0,4116.52
38,83550.53,2766.32,employed,permanent,32910.38,310041.05,24,367,0,0,1,0.4761,3.7108,0,1541.81
45,59473.17,2369.43,employed,temporary,23524.91,125588.01,12,709,1,1,1,0.5572,2.1117,0,11764.53
48,23676.18,827.34,part_time,permanent,5705.27,135208.12,84,659,2,1,0,0.4675,5.7107,1,4261.71
41,57866.49,2382.32,employed,temporary,16417.12,153683.79,36,420,1,1,0,0.5508,2.6558,0,1105.06
59,59719.02,2730.64,employed,permanent,22723.89,101099.32,24,781,3,0,0,0.6248,1.6929,1,26873.56
40,110038.98,2920.11,self_employed,permanent,19803.84,390618.7,12,588,0,1,0,0.3544,3.5498,1,25955.11
57,78347.92,2385.05,employed,permanent,4289.29,361897.48,84,389,1,0,0,0.3763,4.6191,1,14537.46
39,22681.45,761.5,retired,permanent,6069.09,12866.84,24,511,4,0,0,0.4564,0.5673,1,1190.78
48,82979.24,4057.13,self_employed,freelance,31867.42,167609.11,48,371,2,0,0,0.6635,2.0199,0,2323.75
23,89774.87,2826.91,employed,permanent,25036.63,452229.97,48,589,0,0,3,0.4336,5.0374,0,3381.86
26,67755.29,2164.7,employed,permanent,21771.7,222821.13,24,666,0,0,0,0.4477,3.2886,1,17718.01
47,78222.94,3120.54,employed,temporary,13227.46,214853.83,24,326,2,0,1,0.5125,2.7467,0,1008.46
47,46455.27,1535.81,retired,permanent,1792.49,261076.62,60,719,0,1,2,0.4044,5.62,0,3788.13
23,58280.16,2831.1,self_employed,permanent,3936.99,57839.74,84,661,5,1,0,0.5964,0.9924,1,15735.64
41,55451.71,2601.91,employed,permanent,21795.96,215465.17,120,754,3,1,0,0.6417,3.8856,1,29943.92
31,74824.2,2679.29,employed,freelance,14760.85,178234.08,48,771,0,0,0,0.4691,2.382,1,33670.89
64,72498.44,2873.79,self_employed,temporary,348.59,64489.44,36,668,3,0,0,0.4766,0.8895,1,16312.15
22,79204.22,1784.15,self_employed,permanent,30267.65,132714.18,24,625,2,0,2,0.3467,1.6756,0,11609.31
41,74209.82,3051.91,employed,permanent,14776.06,293398.37,60,709,1,1,0,0.5333,3.9536,1,31168.12
63,77766.63,3224.21,employed,permanent,26013.51,50977.83,120,802,0,1,0,0.5644,0.6555,1,41993.98
21,49933.41,1563.41,employed,permanent,10954.55,187618.22,84,324,0,0,1,0.4196,3.7574,0,1882.28
43,38945.41,1060.9,self_employed,temporary,1584.33,224429.83,24,460,2,1,2,0.335,5.7627,0,3108.69
53,18711.28,889.22,part_time,freelance,4607.24,91180.6,48,494,1,1,0,0.6195,4.873,0,276.83
46,62914.61,2093.73,employed,permanent,25100.42,151044.39,12,720,2,0,0,0.4791,2.4008,1,22020.11
60,57503.43,2294.37,self_employed,contract,799.02,72462.49,84,312,1,0,0,0.4816,1.2601,0,1923.67
20,66259.95,1444.83,employed,permanent,22310.9,202613.28,12,706,0,1,1,0.329,3.0579,1,95175.79
27,37940.61,1248.64,employed,permanent,3573.71,100968.59,48,654,3,1,2,0.4138,2.6612,0,8136.23
42,63036.27,2815.83,employed,permanent,9931.14,368417.45,36,545,4,0,0,0.5675,5.8445,0,2064.82
57,31615.44,1016.05,retired,permanent,4713.35,187930.85,84,387,2,0,1,0.4155,5.9443,0,1220.03
25,64406.67,2474.86,employed,freelance,23155.41,177647.48,60,738,0,0,0,0.533,2.7582,1,22542.33
41,65140.67,1755.81,self_employed,permanent,13145.03,85875.72,24,720,0,1,0,0.3638,1.3183,1,67073.52
44,50632.42,1669.96,employed,permanent,9056.61,278901.22,24,555,1,0,0,0.4316,5.5084,1,5194.89
37,84725.93,4057.48,employed,freelance,27723.18,412147.81,120,575,2,0,0,0.6401,4.8645,0,1140.6
36,45162.07,1687.02,employed,contract,883.5,149577.14,24,306,2,1,2,0.4522,3.312,0,831.15
31,8176.39,385.43,unemployed,contract,282.76,20518.25,60,799,4,1,0,0.5726,2.5095,1,883.05
25,85855.46,4047.42,employed,freelance,744.84,254553.89,60,545,2,1,1,0.5674,2.9649,0,2235.55
45,76173.65,3684.59,self_employed,permanent,20962.47,415934.52,48,645,4,1,1,0.6355,5.4603,0,2499.26
46,83202.47,3906.27,employed,contract,17493.02,126096.59,60,503,0,0,3,0.6054,1.5155,0,1154.52
27,41866.83,876.23,employed,temporary,14670.51,206709.49,24,781,2,0,0,0.3212,4.9373,1,67372.1
38,62158.38,2988.29,employed,contract,12395.2,37298.04,84,779,4,0,3,0.6168,0.6,0,5176.35
61,60136.39,1493.94,employed,contract,5335.77,334547.52,120,393,1,0,0,0.3159,5.5631,1,16606.66
20,35446.53,779.75,employed,permanent,11415.87,115259.18,24,609,5,0,0,0.3284,3.2516,1,18247.87
48,59379.15,1332.99,employed,contract,6990.68,103742.09,60,819,2,1,1,0.2929,1.7471,1,132812.16
64,60057.83,1862.4,self_employed,permanent,22478.2,30972.47,60,729,4,1,0,0.447,0.5157,1,24063.97
68,88630.88,3451.3,self_employed,permanent,8878.12,317077.47,120,469,2,1,0,0.4873,3.5775,1,7179.1
54,86608.14,2820.6,employed,permanent,5810.39,159764.59,48,418,1,1,1,0.4042,1.8447,0,6251.79
59,39718.51,857.07,employed,freelance,7837.64,157760.09,12,362,0,1,3,0.2984,3.972,0,7124.62
33,53011.2,1841.12,employed,permanent,1071.15,108483.77,60,416,2,0,1,0.4208,2.0464,0,671.43
54,59423.56,2004.29,employed,temporary,865.49,58480.64,12,408,0,0,1,0.4077,0.9841,0,3488.0
67,60035.2,2576.0,employed,permanent,11911.33,196782.42,36,792,0,1,0,0.5546,3.2778,1,32419.01
64,46667.96,1352.84,retired,freelance,4015.44,168222.67,120,716,0,0,0,0.3651,3.6047,1,30847.99
39,59386.76,1614.01,employed,permanent,222.17,177521.58,12,624,2,1,2,0.3269,2.9892,1,37007.45
68,36493.87,1032.71,employed,contract,4321.7,110182.13,60,539,0,1,0,0.3633,3.0192,1,8979.68
32,74055.73,2198.89,employed,contract,14140.72,277196.2,24,815,5,0,0,0.3945,3.7431,1,70315.92
57,83665.63,3205.14,employed,permanent,13195.37,284040.15,24,551,2,1,0,0.4913,3.3949,1,7529.91
68,73820.95,2553.18,self_employed,permanent,4000.19,90734.91,60,485,1,1,1,0.4259,1.2291,0,1554.97
65,66960.97,2052.98,employed,contract,15526.24,106064.24,48,712,0,0,1,0.4143,1.584,1,40169.89
68,43961.5,1395.81,employed,freelance,12490.92,56264.16,84,803,2,1,0,0.4378,1.2799,1,29531.58
27,45961.36,1454.77,self_employed,contract,12419.48,198237.12,60,832,0,0,0,0.4339,4.3131,1,24608.17
62,47934.36,2358.14,employed,permanent,7549.89,163326.33,60,453,1,0,1,0.6218,3.4073,0,366.67
39,5168.9,142.81,unemployed,freelance,284.49,14804.78,84,523,0,1,0,0.3426,2.8642,0,237.45
52,113173.8,5058.13,self_employed,permanent,22611.53,500000.0,48,717,0,1,1,0.5763,4.418,0,5372.79
45,63698.16,2642.8,employed,temporary,22687.55,145987.94,48,784,0,0,0,0.5691,2.2919,1,28664.17
58,43249.28,908.05,self_employed,contract,8108.77,156760.76,36,459,1,0,0,0.2894,3.6246,1,12296.2
40,49634.83,2471.86,employed,permanent,3885.04,45130.06,36,350,4,0,1,0.6133,0.9092,0,1342.47
68,61481.43,2637.32,self_employed,contract,2288.42,282459.37,36,579,0,0,0,0.5222,4.5942,0,479.92
61,69279.24,2822.31,employed,temporary,26157.81,299532.84,48,471,1,1,0,0.5644,4.3236,0,2258.39
62,59201.82,1933.25,employed,freelance,17595.0,290863.75,12,631,0,1,0,0.4513,4.9131,1,10656.33
60,62282.26,2306.11,self_employed,permanent,7796.92,334120.52,60,592,1,1,2,0.4694,5.3646,0,1781.1
28,38894.96,1097.63,retired,permanent,4595.09,181606.62,120,365,3,1,0,0.3623,4.6692,1,6748.35
43,17562.2,384.05,part_time,contract,6288.8,90352.15,36,569,1,1,2,0.334,5.1447,0,731.03
56,32495.81,1469.37,self_employed,permanent,2308.09,78025.7,120,643,2,1,0,0.5568,2.4011,1,5264.32
68,36342.79,1707.41,employed,permanent,7777.9,86799.5,12,570,5,0,3,0.6066,2.3884,0,770.09
60,48819.25,1248.41,employed,freelance,13933.1,277959.94,60,360,2,1,1,0.3639,5.6937,0,3037.36
36,40037.56,1753.21,employed,permanent,6348.2,221414.11,84,435,1,1,1,0.5572,5.5302,0,1351.58
43,53498.74,2271.04,employed,freelance,853.89,188140.91,84,558,1,1,0,0.5126,3.5167,0,1002.79
40,77511.34,2018.08,employed,permanent,7061.56,195024.21,84,555,2,1,1,0.3307,2.5161,1,23620.81
58,28474.77,943.56,part_time,permanent,10271.51,149862.95,120,630,2,1,0,0.4698,5.263,1,3075.28
60,68601.02,2275.07,employed,contract,14354.6,156325.34,12,692,1,1,0,0.4398,2.2788,1,24778.69
58,81887.51,3521.08,employed,temporary,26709.78,110138.12,84,843,2,0,1,0.5812,1.345,1,36849.38
32,50513.72,2286.51,employed,temporary,11227.9,202924.21,24,553,2,1,0,0.5876,4.0172,1,4546.23
30,50746.99,1197.51,retired,temporary,19153.99,37269.6,24,566,5,1,0,0.3587,0.7344,1,9034.89
65,62927.72,2344.26,self_employed,contract,22883.89,162671.96,84,306,4,0,1,0.5198,2.5851,0,888.1
38,63084.87,2715.87,self_employed,permanent,12185.17,311774.95,120,738,3,0,0,0.5552,4.9422,1,19871.73
30,57294.34,2507.42,employed,permanent,7294.12,121675.36,60,850,0,1,2,0.5506,2.1237,0,8570.12
32,21629.49,543.98,retired,permanent,5205.52,121606.08,12,303,1,1,1,0.3499,5.6222,0,735.21
65,88651.98,3205.71,employed,temporary,23932.05,500000.0,12,841,2,1,1,0.4879,5.64,1,47872.07
64,23124.75,1060.16,retired,permanent,4609.73,115322.89,84,606,1,1,0,0.59,4.987,1,2913.72
20,57384.14,1728.61,self_employed,permanent,18874.41,340404.91,48,761,2,0,0,0.4273,5.932,1,33791.8
59,52561.52,1746.75,employed,permanent,3854.41,179718.49,120,847,4,0,0,0.4135,3.4192,1,40919.14
63,39107.37,1732.21,employed,permanent,5231.19,141983.12,36,650,3,0,1,0.5583,3.6306,0,3126.96
38,39464.71,924.99,self_employed,permanent,10835.06,201227.3,120,798,0,1,0,0.3362,5.0989,1,62833.19
31,37467.21,1719.82,employed,temporary,3697.02,120285.81,60,510,1,0,0,0.5706,3.2104,0,1282.27
27,28818.97,861.94,retired,permanent,5070.35,78876.37,12,412,1,0,0,0.3941,2.737,0,1000.45
27,82666.13,1725.71,employed,contract,31867.25,320839.22,36,416,2,0,3,0.3276,3.8811,0,4203.88
64,53669.32,1484.65,employed,temporary,13436.14,220963.42,84,615,3,0,0,0.382,4.1171,1,18998.94
31,41803.05,980.02,employed,permanent,15869.39,193545.07,60,732,0,0,0,0.3572,4.6299,1,41786.33
67,70513.16,1659.03,employed,temporary,20376.65,294399.76,12,314,1,1,3,0.3401,4.1751,0,4366.07
52,89813.05,3686.02,employed,permanent,26033.81,413272.04,84,500,2,0,0,0.5505,4.6015,0,1087.07
64,47777.81,1293.55,employed,contract,11311.06,201148.32,24,646,0,0,0,0.3722,4.2101,1,18318.01
45,51559.25,2479.83,self_employed,freelance,2932.87,162022.3,12,423,5,1,0,0.5885,3.1424,0,620.62
58,88451.59,3175.08,employed,temporary,18387.82,109869.28,24,455,3,0,0,0.4723,1.2421,1,6633.87
47,16111.85,551.88,part_time,temporary,1628.37,77658.11,84,708,1,1,2,0.4312,4.8199,0,655.92
24,73565.34,2464.43,self_employed,permanent,29387.07,49236.2,24,507,3,0,0,0.4819,0.6693,1,4965.66
27,26867.13,1102.46,retired,permanent,2869.0,160094.52,48,765,3,0,0,0.5138,5.9588,0,3752.36
44,86279.35,2935.6,employed,contract,7961.37,436273.41,84,463,1,1,0,0.4267,5.0565,0,1950.03
46,88983.66,2187.59,employed,permanent,22206.16,372842.28,84,576,1,0,0,0.3449,4.19,1,20702.05
65,79808.38,3711.49,employed,permanent,16311.2,464192.45,48,693,3,0,0,0.5989,5.8163,1,19952.1
42,54904.46,1829.87,self_employed,permanent,468.95,212402.66,36,349,3,0,1,0.4016,3.8686,0,1868.53
49,32929.04,757.1,retired,contract,1706.16,26685.06,60,443,0,0,0,0.2863,0.8104,1,7388.78
64,48326.81,1752.97,employed,permanent,15678.05,172845.76,36,465,4,1,3,0.5002,3.5766,0,932.46
66,83991.69,3335.67,employed,freelance,16250.44,170051.51,120,366,0,0,2,0.5153,2.0246,0,930.28
42,51838.66,1496.64,retired,permanent,3027.69,131262.04,48,319,2,0,0,0.3581,2.5321,0,2740.03
68,58037.89,2563.92,employed,permanent,10800.68,175722.38,36,368,2,0,0,0.5673,3.0277,0,1911.82
66,87370.64,3527.02,self_employed,contract,8847.12,415910.82,60,753,0,1,0,0.5047,4.7603,1,42462.13
39,40727.55,1621.02,self_employed,permanent,3642.53,133020.69,60,324,1,1,0,0.4955,3.2661,1,3298.93
37,34092.63,1128.72,retired,temporary,13060.55,106053.36,12,609,2,0,0,0.4739,3.1107,1,3579.73
37,69732.45,3409.16,employed,permanent,10097.94,150681.14,36,311,0,0,2,0.6156,2.1608,0,1860.35
21,56197.17,1620.19,employed,permanent,1043.72,194964.69,48,533,3,0,3,0.3497,3.4693,0,4762.52
23,58971.95,2222.24,self_employed,permanent,22888.82,110050.49,12,432,0,1,2,0.5298,1.8661,0,610.42
49,12022.98,358.86,part_time,freelance,3822.54,23270.07,36,574,1,0,0,0.4218,1.9355,1,846.18
52,79236.14,3372.04,employed,temporary,8063.49,369630.51,84,451,0,1,1,0.531,4.6649,0,2437.88
55,83913.57,1865.17,employed,contract,13724.63,200050.79,60,751,0,1,0,0.2994,2.384,1,181797.07
37,117099.04,2596.31,self_employed,permanent,40389.31,91653.21,48,515,5,1,2,0.335,0.7827,0,5197.76
56,28543.24,1269.7,part_time,temporary,4080.7,68224.77,84,609,0,0,0,0.5624,2.3902,0,320.74
38,38305.32,1283.21,retired,permanent,8693.84,153686.58,36,532,2,0,0,0.4474,4.0121,0,899.45
66,18193.54,560.08,part_time,freelance,3892.38,90547.81,60,792,2,0,0,0.4122,4.9769,1,8625.92
47,89961.47,3468.27,employed,contract,14440.42,500000.0,60,448,0,0,0,0.4947,5.5579,0,1700.64
59,67436.41,2785.49,employed,contract,17250.28,310491.55,84,636,3,0,2,0.5468,4.6042,0,4527.35
39,89709.64,2395.4,self_employed,permanent,16983.5,256451.5,36,755,0,1,0,0.3583,2.8587,1,123559.24
68,43249.03,1134.93,retired,temporary,367.28,92775.92,36,778,2,1,0,0.3166,2.1452,1,59964.95
52,81488.85,3974.98,employed,permanent,26545.26,98843.12,48,806,2,0,0,0.6505,1.213,1,36669.98
31,35531.99,1351.35,employed,freelance,1608.26,140432.21,12,574,2,0,0,0.4654,3.9523,1,2664.9
34,26149.14,842.31,retired,permanent,4854.22,86406.13,60,480,2,0,0,0.4237,3.3044,1,2094.94
60,71604.37,3165.54,employed,permanent,16609.37,302697.33,12,733,4,1,0,0.5769,4.2274,1,30073.84
58,84233.02,3045.06,employed,permanent,23770.76,151975.94,12,450,4,1,0,0.4902,1.8042,1,7580.97
21,90107.18,2512.35,self_employed,permanent,14806.29,205448.24,60,770,2,1,0,0.3674,2.28,1,116136.62
48,64281.67,1726.81,self_employed,permanent,18912.91,135410.91,36,503,1,1,1,0.3812,2.1065,0,1753.34
60,4338.67,140.61,unemployed,contract,227.95,21203.45,60,763,1,1,0,0.3994,4.8871,1,942.78
29,75587.14,3470.48,employed,temporary,19756.83,108978.82,84,626,3,0,0,0.6032,1.4418,1,11338.07
21,95417.58,2158.88,self_employed,contract,31538.9,367032.94,12,448,3,0,0,0.3376,3.8466,1,20919.35
30,82670.51,2249.22,self_employed,contract,29412.31,64685.75,48,576,0,1,0,0.3976,0.7825,1,13714.05
32,52689.37,2470.27,self_employed,permanent,12214.8,185593.12,60,334,0,1,0,0.609,3.5224,0,1213.45
29,112889.71,2752.69,self_employed,temporary,14129.06,96128.62,120,515,3,1,1,0.3176,0.8515,0,5025.82
33,65353.4,2561.68,employed,permanent,4270.36,95894.43,48,300,2,1,0,0.4834,1.4673,0,1001.89
37,78477.08,2123.65,employed,freelance,10847.38,88022.97,36,767,1,1,0,0.3524,1.1216,1,125098.74
28,46786.95,1801.51,employed,permanent,10105.5,112615.69,36,765,2,0,0,0.5053,2.407,1,21054.13
58,53922.24,1725.9,employed,permanent,4234.63,128902.34,84,750,0,0,0,0.3998,2.3905,1,48627.08
47,108085.05,2572.31,self_employed,permanent,41181.05,500000.0,48,369,0,0,1,0.3618,4.626,0,5262.12
22,19853.96,750.92,retired,permanent,7124.68,34571.32,120,556,1,0,0,0.5256,1.7413,1,1042.33
39,6147.78,250.56,unemployed,permanent,81.05,5994.87,48,391,1,1,3,0.4917,0.9751,0,167.36
25,35823.1,1457.09,retired,permanent,8052.49,136819.7,60,671,0,0,1,0.5331,3.8193,0,1116.53
46,76317.66,3007.95,employed,contract,24095.28,326714.29,36,398,5,1,0,0.5361,4.281,0,2277.69
21,50504.16,1789.02,employed,contract,4957.33,107146.08,48,809,1,1,0,0.4447,2.1215,1,30163.1
48,47048.68,1693.03,employed,permanent,9859.45,179513.19,24,806,2,0,0,0.4737,3.8155,1,21171.91
57,85937.31,3383.6,employed,permanent,13955.94,409775.83,60,642,0,0,1,0.505,4.7683,0,2290.79
22,66444.03,2721.94,employed,contract,5223.73,160232.51,60,545,1,1,0,0.5073,2.4115,1,5979.96
35,34945.51,1395.51,self_employed,permanent,8592.92,118445.92,24,771,3,0,0,0.5284,3.3894,1,14152.93
49,16439.83,623.93,part_time,freelance,6534.45,21478.36,120,578,3,1,0,0.5349,1.3065,0,128.88
59,89935.43,2282.44,employed,permanent,13140.91,56664.48,36,809,0,1,0,0.3338,0.6301,1,161430.5
21,45758.49,1234.4,employed,temporary,10110.41,269861.79,48,730,1,0,0,0.3679,5.8975,1,42312.88
36,7325.71,208.22,unemployed,temporary,960.71,15739.43,48,741,0,0,0,0.3673,2.1485,1,1360.97
60,58107.04,2769.2,employed,temporary,20382.76,118187.47,36,560,3,1,0,0.642,2.034,0,997.69
31,50767.17,2182.09,retired,contract,17557.37,297132.54,120,554,2,1,2,0.585,5.8528,0,974.73
54,9062.02,334.92,unemployed,permanent,648.02,40826.98,24,760,2,1,2,0.4578,4.5053,0,353.24
62,25729.88,725.2,part_time,permanent,9262.23,95692.98,24,564,2,0,0,0.4102,3.7191,0,254.79
20,35590.64,856.58,employed,temporary,2156.92,154686.84,120,814,4,1,2,0.3009,4.3463,1,76529.84
64,108580.54,5108.4,self_employed,contract,4145.17,478253.42,24,744,1,1,0,0.5722,4.4046,1,41043.44
34,59456.71,2786.7,employed,permanent,15528.54,279348.28,60,522,0,1,2,0.6147,4.6983,0,1271.19
45,113499.88,2731.03,self_employed,contract,17520.03,98692.77,120,491,0,1,0,0.3196,0.8695,1,33170.11
56,62254.65,2744.53,employed,permanent,13216.43,172481.04,48,739,0,0,0,0.5715,2.7706,1,21789.13
40,73182.35,2477.99,employed,permanent,19102.67,155381.99,12,568,0,0,0,0.4585,2.1232,1,5488.68
68,31582.8,956.4,self_employed,contract,667.5,28049.73,60,340,2,1,0,0.3676,0.8881,1,6774.13
50,95789.41,4060.57,self_employed,permanent,11224.72,265269.08,60,340,5,1,1,0.5321,2.7693,0,2312.2
44,30505.85,1182.14,retired,temporary,5624.14,118635.85,48,630,1,0,0,0.5019,3.889,0,823.78
42,4216.31,183.76,unemployed,permanent,449.61,6247.46,36,474,2,0,0,0.5443,1.4817,0,79.89
43,36272.31,834.31,self_employed,permanent,710.52,78988.29,120,732,3,0,0,0.2799,2.1776,1,50296.27
57,43077.14,1297.72,employed,temporary,1493.51,172973.65,120,748,3,1,1,0.3684,4.0154,1,47619.19
47,2229.11,67.2,unemployed,temporary,714.87,8217.14,84,622,1,0,0,0.4259,3.6863,0,88.85
40,56179.59,1710.73,self_employed,permanent,20480.53,296533.86,48,579,1,1,2,0.4383,5.2783,0,2440.41
62,51002.89,1810.04,retired,permanent,3105.74,247454.31,36,393,1,0,0,0.438,4.8518,0,1424.32
37,20469.99,595.43,part_time,permanent,2040.96,118948.26,48,639,2,0,0,0.369,5.8109,0,1936.48
55,74839.95,2529.18,employed,permanent,19525.73,283236.52,60,719,1,0,0,0.4577,3.7846,1,26193.98
54,21061.66,664.71,retired,freelance,8039.42,91440.68,120,504,1,1,0,0.4551,4.3416,0,142.19
64,67510.43,2854.31,employed,contract,8090.17,353267.53,84,559,2,0,1,0.5313,5.2328,0,1940.7
28,61504.02,2363.93,employed,permanent,21039.63,314898.03,120,690,1,0,3,0.5296,5.12,0,2795.38
57,117906.0,4704.16,self_employed,permanent,23865.34,500000.0,24,577,1,1,0,0.5193,4.2407,1,9550.39
49,81541.43,2199.61,employed,freelance,31199.66,265124.55,60,780,2,0,0,0.4002,3.2514,1,73240.51
63,5457.96,165.52,unemployed,temporary,297.48,10930.32,60,750,3,0,3,0.3748,2.0026,0,307.21
53,77632.85,1665.28,employed,temporary,30235.59,413370.6,12,590,1,1,0,0.3353,5.3247,0,6789.52
51,45617.13,1094.55,employed,contract,8046.47,217666.92,60,404,1,1,0,0.3232,4.7716,1,14517.2
22,78421.95,2240.05,self_employed,permanent,29892.51,400617.61,60,676,2,0,1,0.419,5.1085,0,7191.06
22,895.43,20.36,unemployed,permanent,164.29,1141.08,60,489,0,0,0,0.3095,1.2743,0,85.87
